aid:1, atitle:KD指标钝化的研判, tid:7, tname:多头, sql:insert into article_tags values(1,7)
aid:7, atitle:最具安全边际25股盘点, tid:947, tname:每股净资产, sql:insert into article_tags values(7,947)
aid:8, atitle:股民交易行为知多少, tid:9, tname:涨跌, sql:insert into article_tags values(8,9)
aid:8, atitle:股民交易行为知多少, tid:19, tname:跌破, sql:insert into article_tags values(8,19)
aid:8, atitle:股民交易行为知多少, tid:31, tname:蓝筹股, sql:insert into article_tags values(8,31)
aid:8, atitle:股民交易行为知多少, tid:43, tname:散户, sql:insert into article_tags values(8,43)
aid:8, atitle:股民交易行为知多少, tid:53, tname:牛市, sql:insert into article_tags values(8,53)
aid:8, atitle:股民交易行为知多少, tid:54, tname:熊市, sql:insert into article_tags values(8,54)
aid:8, atitle:股民交易行为知多少, tid:62, tname:套牢, sql:insert into article_tags values(8,62)
aid:8, atitle:股民交易行为知多少, tid:69, tname:割肉, sql:insert into article_tags values(8,69)
aid:8, atitle:股民交易行为知多少, tid:141, tname:套利, sql:insert into article_tags values(8,141)
aid:8, atitle:股民交易行为知多少, tid:165, tname:股票, sql:insert into article_tags values(8,165)
aid:8, atitle:股民交易行为知多少, tid:352, tname:证券, sql:insert into article_tags values(8,352)
aid:8, atitle:股民交易行为知多少, tid:381, tname:利润, sql:insert into article_tags values(8,381)
aid:8, atitle:股民交易行为知多少, tid:448, tname:公司, sql:insert into article_tags values(8,448)
aid:8, atitle:股民交易行为知多少, tid:486, tname:资产, sql:insert into article_tags values(8,486)
aid:8, atitle:股民交易行为知多少, tid:844, tname:市盈率, sql:insert into article_tags values(8,844)
aid:8, atitle:股民交易行为知多少, tid:945, tname:市盈率, sql:insert into article_tags values(8,945)
aid:8, atitle:股民交易行为知多少, tid:1041, tname:套利, sql:insert into article_tags values(8,1041)
aid:8, atitle:股民交易行为知多少, tid:1050, tname:涨跌, sql:insert into article_tags values(8,1050)
aid:8, atitle:股民交易行为知多少, tid:1060, tname:跌破, sql:insert into article_tags values(8,1060)
aid:8, atitle:股民交易行为知多少, tid:1072, tname:蓝筹股, sql:insert into article_tags values(8,1072)
aid:8, atitle:股民交易行为知多少, tid:1084, tname:散户, sql:insert into article_tags values(8,1084)
aid:8, atitle:股民交易行为知多少, tid:1094, tname:牛市, sql:insert into article_tags values(8,1094)
aid:8, atitle:股民交易行为知多少, tid:1095, tname:熊市, sql:insert into article_tags values(8,1095)
aid:8, atitle:股民交易行为知多少, tid:1103, tname:套牢, sql:insert into article_tags values(8,1103)
aid:8, atitle:股民交易行为知多少, tid:1110, tname:割肉, sql:insert into article_tags values(8,1110)
aid:9, atitle:在股市里装“僵尸”, tid:45, tname:出货, sql:insert into article_tags values(9,45)
aid:9, atitle:在股市里装“僵尸”, tid:51, tname:行情, sql:insert into article_tags values(9,51)
aid:9, atitle:在股市里装“僵尸”, tid:54, tname:熊市, sql:insert into article_tags values(9,54)
aid:9, atitle:在股市里装“僵尸”, tid:60, tname:反弹, sql:insert into article_tags values(9,60)
aid:9, atitle:在股市里装“僵尸”, tid:69, tname:割肉, sql:insert into article_tags values(9,69)
aid:9, atitle:在股市里装“僵尸”, tid:81, tname:波浪理论, sql:insert into article_tags values(9,81)
aid:9, atitle:在股市里装“僵尸”, tid:976, tname:波浪理论, sql:insert into article_tags values(9,976)
aid:9, atitle:在股市里装“僵尸”, tid:1086, tname:出货, sql:insert into article_tags values(9,1086)
aid:9, atitle:在股市里装“僵尸”, tid:1092, tname:行情, sql:insert into article_tags values(9,1092)
aid:9, atitle:在股市里装“僵尸”, tid:1095, tname:熊市, sql:insert into article_tags values(9,1095)
aid:9, atitle:在股市里装“僵尸”, tid:1101, tname:反弹, sql:insert into article_tags values(9,1101)
aid:9, atitle:在股市里装“僵尸”, tid:1110, tname:割肉, sql:insert into article_tags values(9,1110)
aid:10, atitle:一个股民的自省, tid:165, tname:股票, sql:insert into article_tags values(10,165)
aid:10, atitle:一个股民的自省, tid:486, tname:资产, sql:insert into article_tags values(10,486)
aid:11, atitle:一个股民的自省, tid:165, tname:股票, sql:insert into article_tags values(11,165)
aid:11, atitle:一个股民的自省, tid:486, tname:资产, sql:insert into article_tags values(11,486)
aid:12, atitle:如何理解安全边际, tid:51, tname:行情, sql:insert into article_tags values(12,51)
aid:12, atitle:如何理解安全边际, tid:165, tname:股票, sql:insert into article_tags values(12,165)
aid:12, atitle:如何理解安全边际, tid:216, tname:股票价格, sql:insert into article_tags values(12,216)
aid:12, atitle:如何理解安全边际, tid:396, tname:净资产收益率, sql:insert into article_tags values(12,396)
aid:12, atitle:如何理解安全边际, tid:448, tname:公司, sql:insert into article_tags values(12,448)
aid:12, atitle:如何理解安全边际, tid:462, tname:股东, sql:insert into article_tags values(12,462)
aid:12, atitle:如何理解安全边际, tid:486, tname:资产, sql:insert into article_tags values(12,486)
aid:12, atitle:如何理解安全边际, tid:840, tname:净资产, sql:insert into article_tags values(12,840)
aid:12, atitle:如何理解安全边际, tid:844, tname:市盈率, sql:insert into article_tags values(12,844)
aid:12, atitle:如何理解安全边际, tid:890, tname:行业, sql:insert into article_tags values(12,890)
aid:12, atitle:如何理解安全边际, tid:938, tname:资产收益率, sql:insert into article_tags values(12,938)
aid:12, atitle:如何理解安全边际, tid:945, tname:市盈率, sql:insert into article_tags values(12,945)
aid:12, atitle:如何理解安全边际, tid:1092, tname:行情, sql:insert into article_tags values(12,1092)
aid:13, atitle:修“心”养性 理性投资, tid:94, tname:趋势, sql:insert into article_tags values(13,94)
aid:13, atitle:修“心”养性 理性投资, tid:165, tname:股票, sql:insert into article_tags values(13,165)
aid:13, atitle:修“心”养性 理性投资, tid:448, tname:公司, sql:insert into article_tags values(13,448)
aid:13, atitle:修“心”养性 理性投资, tid:890, tname:行业, sql:insert into article_tags values(13,890)
aid:13, atitle:修“心”养性 理性投资, tid:993, tname:趋势, sql:insert into article_tags values(13,993)
aid:14, atitle:投资中的沉没成本, tid:165, tname:股票, sql:insert into article_tags values(14,165)
aid:14, atitle:投资中的沉没成本, tid:462, tname:股东, sql:insert into article_tags values(14,462)
aid:15, atitle:投资者如何计算当日盈亏, tid:9, tname:涨跌, sql:insert into article_tags values(15,9)
aid:15, atitle:投资者如何计算当日盈亏, tid:70, tname:跌停板, sql:insert into article_tags values(15,70)
aid:15, atitle:投资者如何计算当日盈亏, tid:339, tname:期货合约, sql:insert into article_tags values(15,339)
aid:15, atitle:投资者如何计算当日盈亏, tid:1050, tname:涨跌, sql:insert into article_tags values(15,1050)
aid:15, atitle:投资者如何计算当日盈亏, tid:1111, tname:跌停板, sql:insert into article_tags values(15,1111)
aid:16, atitle:股指期货撮合的原则是什么, tid:699, tname:价格优先原则, sql:insert into article_tags values(16,699)
aid:16, atitle:股指期货撮合的原则是什么, tid:700, tname:时间优先原则, sql:insert into article_tags values(16,700)
aid:17, atitle:股指期货采用竞价两种成交方式, tid:702, tname:连续竞价, sql:insert into article_tags values(17,702)
aid:18, atitle:哪些是周期性股票, tid:20, tname:反转, sql:insert into article_tags values(18,20)
aid:18, atitle:哪些是周期性股票, tid:53, tname:牛市, sql:insert into article_tags values(18,53)
aid:18, atitle:哪些是周期性股票, tid:54, tname:熊市, sql:insert into article_tags values(18,54)
aid:18, atitle:哪些是周期性股票, tid:165, tname:股票, sql:insert into article_tags values(18,165)
aid:18, atitle:哪些是周期性股票, tid:209, tname:股息, sql:insert into article_tags values(18,209)
aid:18, atitle:哪些是周期性股票, tid:448, tname:公司, sql:insert into article_tags values(18,448)
aid:18, atitle:哪些是周期性股票, tid:486, tname:资产, sql:insert into article_tags values(18,486)
aid:18, atitle:哪些是周期性股票, tid:761, tname:固定资产, sql:insert into article_tags values(18,761)
aid:18, atitle:哪些是周期性股票, tid:890, tname:行业, sql:insert into article_tags values(18,890)
aid:18, atitle:哪些是周期性股票, tid:901, tname:周期性行业, sql:insert into article_tags values(18,901)
aid:18, atitle:哪些是周期性股票, tid:1061, tname:反转, sql:insert into article_tags values(18,1061)
aid:18, atitle:哪些是周期性股票, tid:1094, tname:牛市, sql:insert into article_tags values(18,1094)
aid:18, atitle:哪些是周期性股票, tid:1095, tname:熊市, sql:insert into article_tags values(18,1095)
aid:19, atitle:深交所融资融券交易试点实施细则解读, tid:165, tname:股票, sql:insert into article_tags values(19,165)
aid:19, atitle:深交所融资融券交易试点实施细则解读, tid:352, tname:证券, sql:insert into article_tags values(19,352)
aid:19, atitle:深交所融资融券交易试点实施细则解读, tid:353, tname:有价证券, sql:insert into article_tags values(19,353)
aid:19, atitle:深交所融资融券交易试点实施细则解读, tid:448, tname:公司, sql:insert into article_tags values(19,448)
aid:19, atitle:深交所融资融券交易试点实施细则解读, tid:492, tname:证券公司, sql:insert into article_tags values(19,492)
aid:19, atitle:深交所融资融券交易试点实施细则解读, tid:539, tname:配股, sql:insert into article_tags values(19,539)
aid:19, atitle:深交所融资融券交易试点实施细则解读, tid:668, tname:证券账户, sql:insert into article_tags values(19,668)
aid:19, atitle:深交所融资融券交易试点实施细则解读, tid:707, tname:配股, sql:insert into article_tags values(19,707)
aid:19, atitle:深交所融资融券交易试点实施细则解读, tid:791, tname:实时监控, sql:insert into article_tags values(19,791)
aid:19, atitle:深交所融资融券交易试点实施细则解读, tid:1114, tname:证券公司, sql:insert into article_tags values(19,1114)
aid:20, atitle:哪些股票会成为融资融券标的, tid:9, tname:涨跌, sql:insert into article_tags values(20,9)
aid:20, atitle:哪些股票会成为融资融券标的, tid:33, tname:股本, sql:insert into article_tags values(20,33)
aid:20, atitle:哪些股票会成为融资融券标的, tid:67, tname:换手率, sql:insert into article_tags values(20,67)
aid:20, atitle:哪些股票会成为融资融券标的, tid:165, tname:股票, sql:insert into article_tags values(20,165)
aid:20, atitle:哪些股票会成为融资融券标的, tid:352, tname:证券, sql:insert into article_tags values(20,352)
aid:20, atitle:哪些股票会成为融资融券标的, tid:448, tname:公司, sql:insert into article_tags values(20,448)
aid:20, atitle:哪些股票会成为融资融券标的, tid:462, tname:股东, sql:insert into article_tags values(20,462)
aid:20, atitle:哪些股票会成为融资融券标的, tid:492, tname:证券公司, sql:insert into article_tags values(20,492)
aid:20, atitle:哪些股票会成为融资融券标的, tid:536, tname:股票发行, sql:insert into article_tags values(20,536)
aid:20, atitle:哪些股票会成为融资融券标的, tid:619, tname:股票交易, sql:insert into article_tags values(20,619)
aid:20, atitle:哪些股票会成为融资融券标的, tid:1050, tname:涨跌, sql:insert into article_tags values(20,1050)
aid:20, atitle:哪些股票会成为融资融券标的, tid:1074, tname:股本, sql:insert into article_tags values(20,1074)
aid:20, atitle:哪些股票会成为融资融券标的, tid:1108, tname:换手率, sql:insert into article_tags values(20,1108)
aid:20, atitle:哪些股票会成为融资融券标的, tid:1114, tname:证券公司, sql:insert into article_tags values(20,1114)
aid:21, atitle:交易所对股票停牌时间有何规定, tid:165, tname:股票, sql:insert into article_tags values(21,165)
aid:21, atitle:交易所对股票停牌时间有何规定, tid:352, tname:证券, sql:insert into article_tags values(21,352)
aid:21, atitle:交易所对股票停牌时间有何规定, tid:448, tname:公司, sql:insert into article_tags values(21,448)
aid:21, atitle:交易所对股票停牌时间有何规定, tid:518, tname:证券交易所, sql:insert into article_tags values(21,518)
aid:21, atitle:交易所对股票停牌时间有何规定, tid:539, tname:配股, sql:insert into article_tags values(21,539)
aid:21, atitle:交易所对股票停牌时间有何规定, tid:614, tname:证券交易, sql:insert into article_tags values(21,614)
aid:21, atitle:交易所对股票停牌时间有何规定, tid:647, tname:证券交易所, sql:insert into article_tags values(21,647)
aid:21, atitle:交易所对股票停牌时间有何规定, tid:674, tname:指定交易, sql:insert into article_tags values(21,674)
aid:21, atitle:交易所对股票停牌时间有何规定, tid:707, tname:配股, sql:insert into article_tags values(21,707)
aid:21, atitle:交易所对股票停牌时间有何规定, tid:751, tname:证券营业部, sql:insert into article_tags values(21,751)
aid:22, atitle:震荡市求稳四原则, tid:22, tname:底部, sql:insert into article_tags values(22,22)
aid:22, atitle:震荡市求稳四原则, tid:38, tname:利空, sql:insert into article_tags values(22,38)
aid:22, atitle:震荡市求稳四原则, tid:39, tname:利多, sql:insert into article_tags values(22,39)
aid:22, atitle:震荡市求稳四原则, tid:51, tname:行情, sql:insert into article_tags values(22,51)
aid:22, atitle:震荡市求稳四原则, tid:53, tname:牛市, sql:insert into article_tags values(22,53)
aid:22, atitle:震荡市求稳四原则, tid:94, tname:趋势, sql:insert into article_tags values(22,94)
aid:22, atitle:震荡市求稳四原则, tid:165, tname:股票, sql:insert into article_tags values(22,165)
aid:22, atitle:震荡市求稳四原则, tid:381, tname:利润, sql:insert into article_tags values(22,381)
aid:22, atitle:震荡市求稳四原则, tid:448, tname:公司, sql:insert into article_tags values(22,448)
aid:22, atitle:震荡市求稳四原则, tid:993, tname:趋势, sql:insert into article_tags values(22,993)
aid:22, atitle:震荡市求稳四原则, tid:1063, tname:底部, sql:insert into article_tags values(22,1063)
aid:22, atitle:震荡市求稳四原则, tid:1079, tname:利空, sql:insert into article_tags values(22,1079)
aid:22, atitle:震荡市求稳四原则, tid:1080, tname:利多, sql:insert into article_tags values(22,1080)
aid:22, atitle:震荡市求稳四原则, tid:1092, tname:行情, sql:insert into article_tags values(22,1092)
aid:22, atitle:震荡市求稳四原则, tid:1094, tname:牛市, sql:insert into article_tags values(22,1094)
aid:23, atitle:证券市场中委托无效的原因, tid:9, tname:涨跌, sql:insert into article_tags values(23,9)
aid:23, atitle:证券市场中委托无效的原因, tid:89, tname:日开盘价, sql:insert into article_tags values(23,89)
aid:23, atitle:证券市场中委托无效的原因, tid:150, tname:发行公告, sql:insert into article_tags values(23,150)
aid:23, atitle:证券市场中委托无效的原因, tid:165, tname:股票, sql:insert into article_tags values(23,165)
aid:23, atitle:证券市场中委托无效的原因, tid:201, tname:债券, sql:insert into article_tags values(23,201)
aid:23, atitle:证券市场中委托无效的原因, tid:227, tname:公众股, sql:insert into article_tags values(23,227)
aid:23, atitle:证券市场中委托无效的原因, tid:228, tname:社会公众股, sql:insert into article_tags values(23,228)
aid:23, atitle:证券市场中委托无效的原因, tid:312, tname:封闭式基金, sql:insert into article_tags values(23,312)
aid:23, atitle:证券市场中委托无效的原因, tid:352, tname:证券, sql:insert into article_tags values(23,352)
aid:23, atitle:证券市场中委托无效的原因, tid:539, tname:配股, sql:insert into article_tags values(23,539)
aid:23, atitle:证券市场中委托无效的原因, tid:553, tname:承销, sql:insert into article_tags values(23,553)
aid:23, atitle:证券市场中委托无效的原因, tid:619, tname:股票交易, sql:insert into article_tags values(23,619)
aid:23, atitle:证券市场中委托无效的原因, tid:623, tname:债券交易, sql:insert into article_tags values(23,623)
aid:23, atitle:证券市场中委托无效的原因, tid:626, tname:基金交易, sql:insert into article_tags values(23,626)
aid:23, atitle:证券市场中委托无效的原因, tid:668, tname:证券账户, sql:insert into article_tags values(23,668)
aid:23, atitle:证券市场中委托无效的原因, tid:701, tname:集合竞价, sql:insert into article_tags values(23,701)
aid:23, atitle:证券市场中委托无效的原因, tid:702, tname:连续竞价, sql:insert into article_tags values(23,702)
aid:23, atitle:证券市场中委托无效的原因, tid:707, tname:配股, sql:insert into article_tags values(23,707)
aid:23, atitle:证券市场中委托无效的原因, tid:747, tname:标准券, sql:insert into article_tags values(23,747)
aid:23, atitle:证券市场中委托无效的原因, tid:811, tname:发行公告, sql:insert into article_tags values(23,811)
aid:23, atitle:证券市场中委托无效的原因, tid:981, tname:日开盘价, sql:insert into article_tags values(23,981)
aid:23, atitle:证券市场中委托无效的原因, tid:1050, tname:涨跌, sql:insert into article_tags values(23,1050)
aid:24, atitle:沪深300指数介绍, tid:33, tname:股本, sql:insert into article_tags values(24,33)
aid:24, atitle:沪深300指数介绍, tid:165, tname:股票, sql:insert into article_tags values(24,165)
aid:24, atitle:沪深300指数介绍, tid:166, tname:股份, sql:insert into article_tags values(24,166)
aid:24, atitle:沪深300指数介绍, tid:209, tname:股息, sql:insert into article_tags values(24,209)
aid:24, atitle:沪深300指数介绍, tid:352, tname:证券, sql:insert into article_tags values(24,352)
aid:24, atitle:沪深300指数介绍, tid:381, tname:利润, sql:insert into article_tags values(24,381)
aid:24, atitle:沪深300指数介绍, tid:448, tname:公司, sql:insert into article_tags values(24,448)
aid:24, atitle:沪深300指数介绍, tid:486, tname:资产, sql:insert into article_tags values(24,486)
aid:24, atitle:沪深300指数介绍, tid:489, tname:营业收入, sql:insert into article_tags values(24,489)
aid:24, atitle:沪深300指数介绍, tid:709, tname:分红派息, sql:insert into article_tags values(24,709)
aid:24, atitle:沪深300指数介绍, tid:844, tname:市盈率, sql:insert into article_tags values(24,844)
aid:24, atitle:沪深300指数介绍, tid:890, tname:行业, sql:insert into article_tags values(24,890)
aid:24, atitle:沪深300指数介绍, tid:912, tname:市场占有率, sql:insert into article_tags values(24,912)
aid:24, atitle:沪深300指数介绍, tid:913, tname:品牌, sql:insert into article_tags values(24,913)
aid:24, atitle:沪深300指数介绍, tid:945, tname:市盈率, sql:insert into article_tags values(24,945)
aid:24, atitle:沪深300指数介绍, tid:1074, tname:股本, sql:insert into article_tags values(24,1074)
aid:25, atitle:股票分红为何要除权？, tid:33, tname:股本, sql:insert into article_tags values(25,33)
aid:25, atitle:股票分红为何要除权？, tid:42, tname:大户, sql:insert into article_tags values(25,42)
aid:25, atitle:股票分红为何要除权？, tid:165, tname:股票, sql:insert into article_tags values(25,165)
aid:25, atitle:股票分红为何要除权？, tid:166, tname:股份, sql:insert into article_tags values(25,166)
aid:25, atitle:股票分红为何要除权？, tid:216, tname:股票价格, sql:insert into article_tags values(25,216)
aid:25, atitle:股票分红为何要除权？, tid:352, tname:证券, sql:insert into article_tags values(25,352)
aid:25, atitle:股票分红为何要除权？, tid:381, tname:利润, sql:insert into article_tags values(25,381)
aid:25, atitle:股票分红为何要除权？, tid:448, tname:公司, sql:insert into article_tags values(25,448)
aid:25, atitle:股票分红为何要除权？, tid:462, tname:股东, sql:insert into article_tags values(25,462)
aid:25, atitle:股票分红为何要除权？, tid:486, tname:资产, sql:insert into article_tags values(25,486)
aid:25, atitle:股票分红为何要除权？, tid:487, tname:负债, sql:insert into article_tags values(25,487)
aid:25, atitle:股票分红为何要除权？, tid:488, tname:股东权益, sql:insert into article_tags values(25,488)
aid:25, atitle:股票分红为何要除权？, tid:539, tname:配股, sql:insert into article_tags values(25,539)
aid:25, atitle:股票分红为何要除权？, tid:672, tname:股权登记, sql:insert into article_tags values(25,672)
aid:25, atitle:股票分红为何要除权？, tid:707, tname:配股, sql:insert into article_tags values(25,707)
aid:25, atitle:股票分红为何要除权？, tid:840, tname:净资产, sql:insert into article_tags values(25,840)
aid:25, atitle:股票分红为何要除权？, tid:865, tname:通货膨胀, sql:insert into article_tags values(25,865)
aid:25, atitle:股票分红为何要除权？, tid:870, tname:国际收支, sql:insert into article_tags values(25,870)
aid:25, atitle:股票分红为何要除权？, tid:947, tname:每股净资产, sql:insert into article_tags values(25,947)
aid:25, atitle:股票分红为何要除权？, tid:1074, tname:股本, sql:insert into article_tags values(25,1074)
aid:25, atitle:股票分红为何要除权？, tid:1083, tname:大户, sql:insert into article_tags values(25,1083)
aid:26, atitle:什么是市场中的系统风险？, tid:165, tname:股票, sql:insert into article_tags values(26,165)
aid:26, atitle:什么是市场中的系统风险？, tid:216, tname:股票价格, sql:insert into article_tags values(26,216)
aid:26, atitle:什么是市场中的系统风险？, tid:352, tname:证券, sql:insert into article_tags values(26,352)
aid:26, atitle:什么是市场中的系统风险？, tid:372, tname:系统风险, sql:insert into article_tags values(26,372)
aid:26, atitle:什么是市场中的系统风险？, tid:448, tname:公司, sql:insert into article_tags values(26,448)
aid:26, atitle:什么是市场中的系统风险？, tid:772, tname:系统性风险, sql:insert into article_tags values(26,772)
aid:27, atitle:什么样的股票会被ST？, tid:9, tname:涨跌, sql:insert into article_tags values(27,9)
aid:27, atitle:什么样的股票会被ST？, tid:165, tname:股票, sql:insert into article_tags values(27,165)
aid:27, atitle:什么样的股票会被ST？, tid:352, tname:证券, sql:insert into article_tags values(27,352)
aid:27, atitle:什么样的股票会被ST？, tid:381, tname:利润, sql:insert into article_tags values(27,381)
aid:27, atitle:什么样的股票会被ST？, tid:418, tname:资产重组, sql:insert into article_tags values(27,418)
aid:27, atitle:什么样的股票会被ST？, tid:436, tname:审计报告, sql:insert into article_tags values(27,436)
